id,traininghistory_text,traininghistory_training_description,traininghistory_training_enddate_anydate,traininghistory_training_enddate_stringdate,traininghistory_training_enddate_year,traininghistory_training_enddate_yearmonth,traininghistory_training_entity,traininghistory_training_qualifications_qualification,traininghistory_training_startdate_anydate,traininghistory_training_startdate_stringdate,traininghistory_training_startdate_year,traininghistory_training_startdate_yearmonth,traininghistory_training_type
cv44479.xml, informatica basico (office e digitacao) - microlins (2012)  rotinas administrativas - microlins (2012)  w4 (professional) - wizard (atual - 2018) ,w4 (professional) - wizard (atual - 2018),,current,2012,,informatica basico,,,,2018,,unknown
cv43329.xml,  certified scrum master (csm) - 16h - marco 2018   leading safe - scaled agile - 16h - fevereiro 2018   certified scrum product owner (cspo) - 16h - fevereiro de 2018   conceitos basico iso 9001 - 4h - fevereiro 2018   fundamentos do scrum - praparatorio psm 1 - 18h - fevereiro 2017   agile scrum fundation (asf) - 20h - agosto 2017   introducao a contagem por pontos de funcao. -  8h - dezembro 2016   taste of agile - from agile academy - lt-3469 - 2h - marco 2016   agile series: phase 1: doing agile / session 2: - overview of scrum - 1.5h - marco 2016   project and program management annual update - pm123g - 3h - marco 2016   agile project management leadership and behaviors - pm107g - 2h - novembro 2015   project risk management - pm103g - 6h - novembro 2015   financial management for project managers 16h - dezembro de 2014   pmi exam preparation (40 horas) - julho 2013   leadership in a project team environment - pm10g -  (24 horas) - setembro 2012   itil v3 (16 horas) - maio 2011   creating and tailoring project management systems - pm76g - outubro 2010   project manager orientation - pm54g - (16 horas) - setembro de 2010   understanding wwpmm - pm36g - (4 horas) - janeiro 2010   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ luiz alberto viana lopes ,luiz alberto viana lopes,,,2016,2010-01,,itil v3,,,,,unknown
cv42673.xml,superior completo profissao web designer / professor de informatica portfolio online e ultimos trabalhos trabalhos recentes,trabalhos recentes,,,,,,,,,,,unknown
cv44229.xml,itil v3 - green tecnologia cobit 5 - green tecnologia sap basis - trainning education services gestao de projetos - curso preparatorio pmp v4 e v5 - dinsmore compass sap funcional - trainning education services itil v2 - onset / itxl consultoria workshop cmmi - isd ccee oracle primavera v6 - verano scrum - ka solution bi qlikview - dasa projetos mais importantes  smartlab - plataforma digital web da educacao com conteudos integrados (editora moderna)  carta de correcao nota fiscal eletronica - sap (louis dreyfus commodities)  software packaging south america (basf)  motores de calculo para indicadores da energia eletrica (eletropaulo)  extratores transfer pricing - sap (samsung)  melhoria de processos central de atendimento (lojas riachuelo) ultimas experiencias profissionais,ultimas experiencias profissionais,,,,,melhoria de processos central de atendimento,pmp,,,,,unknown
cv41642.xml,  area administrativa   informatica  gestao de negocios e empresas  pacote office - planilhas eletronicas  estrategias mercadologicas e politica de vendas  operador de micro e redes  negociacao e administracao de conflitos  gestao estrategica da tecnologia da informacao  motivacao nas organizacoes  montagem  manutencao e configuracao de micro  empreendedorismo e dinamismo,empreendedorismo e dinamismo,,,,,pacote office,,,,,,unknown
cv43350.xml, scrum  projetos de desenvolvimento ageis pela tiexames: 16h  agile scrum foundation (asf) exin pela tiexames: 20h  itil  gerenciamento de servicos de ti pela tiexames: 48h (tambem como instrutor)  gerencia de projetos pmi: 40h pela teledata brasil  mundo microsoft (224 horas):  alm/tfs hands-on-labs with visual studio 2012: 40h  administering team fundation server 2010: 24h  with visual studio 2010 (160h): introduction to web development: 40h developing data access solutions: 40h e programming in c#: 40h  sharepoint 2010  application development: 40h  itil: 40h cobit: 40h pela teledata brasil  governanca em ti: 80h e engenharia de software: 160h  html: 160h e tecnologias de redes e web: 80 e teoria da informacao: 40h,e teoria da informacao: 40h,,,1980,,alm/tfs hands-on-labs,,,,,,unknown
cv41590.xml,cursando superior em analise e desenvolvimento de sistemas.,cursando superior em analise e desenvolvimento de sistemas,,,,,,,,,,,unknown
cv44191.xml, microsoft dynamics crm 2011 instalation and deployment  dynamics crm 4.0 performance troubleshooting  microsoft customer care framework  2008  microsoft crm dynamics customization 4.0  microsoft crm dynamics application 4.0  logica de programacao  sql server 2000.,sql server 2000,,,2008,,,,,,,,unknown
cv21330.xml,csm  scrum e gestao 3.0  2012 - 2012,csm  scrum e gestao 3.0  2012 - 2012,,,2012,,,,,,2012,,unknown
cv45298.xml,  trabalhei em varias empresas de erp e implantava e dava treinamento de todo o funcionamento do sistema alem de suporte remoto e presencial.  era responsavel por auxiliar o suporte de terceiro nivel esclarecendo detalhes do funcionamento dos servicos mantidos pela empresa  ou executando tarefas que exijam permissoes elevadas.   experiencia em levantamento de dados  analise de necessidades  modelagem de dados  implantacao  parametrizacoes e migracao   habilidade para elaborar manuais e documentacao de aplicacoes. consultoria em erp  levantamento de requisitos  adequacoes  elaboracao de propostas  treinamentos. atuacao no modulo fiscal (sped efd  sped pis/cofins  sintegra  arquivos municipais  integracoes  emissao de livros  resumo e apuracoes icms/ipi/pis/cofins utilizacao nos modulos financeiro  suprimentos  vendas e transporte. expertise em banco de dados oracle/firebird  sql server  analise de packages  procedures  triggers  manutencao de banco (insert  updates  delete). conhecimentos em windows  pacote office  visio. executava rotinas de backup dos documentos da empresa dentro dos servidores de aplicacao e gerava documentacao dos procedimentos diarios responsavel pela criacao e liberacao de acesso.  levantamento e analise de requisitos para desenvolvimento de um novo software de gestao empresarial  entendimento das regras de negocio  participacao em reunioes com empresas de software  participacao no mapeamento de processos dos setores da empresa  gerenciamento de equipe  treinamento de usuarios  participacao e analise detalhada das definicoes de novos requisitos de um sistema em desenvolvimento  testes de aceite em softwares  entrevistas com usuarios  construcao e analise de fluxogramas. - help desk: manutencao em computadores e redes  gerenciar permissoes de acesso a internet e dominio da rede. verificacao e solucao de problemas rotineiros para todos os niveis de usuarios por acesso remoto ou  se necessario  pessoalmente. - funcoes administrativas: lancamento e controle de debitos e creditos a serem cobrados ou repassados aos clientes da empresa  demonstrativo de imposto de renda para fins imobiliarios  relatorios mensais sobre movimentacoes financeiras de cada cliente.  conhecimento em informatica (planilhas  editores de texto e internet)  conhecimento coreldraw  dreamweaver  fireworks  eletricista predial  rede a cabo e wireless  montagem e configuracao de micro  web designe  cnh categoria a/b outras informacoes   gestao de risco em ti   microsoft - mva top 10 recursos do windows 10   curso gestao empresarial com erp ead pela totvs   cursando analise e desenvolvimento de sistemas projecao   curso certificacao itil   curso cobit   curso na companytec de instacao de bombas de combustivel   curso programa winthor basico e avancado. pc sistemas goiania   cursos de montagem e configuracao senai   curso de eletricista predial senai   curso auxiliar administrativo sebrae   curso de web designe   cursando analise e desenvolvimento de sistema,cursando analise e desenvolvimento de sistema,,,,,senai,,,,,,unknown
cv45068.xml, gerenciamento e administracao de projetos  uml  pmp - project management professional  itil v3.0  cobit  bi - business intelligence  pmo value ring,pmo value ring,,,,,,itil v3,,,,,unknown
cv43248.xml, ingles - nivel intermediario (prime institute  5 anos).  analise de pontos de funcao (7comm - 2012)  java com jsp  servlets  javabeans  jdbc (40 horas) - 7comm,java com jsp  servlets  javabeans  jdbc (40 horas) - 7comm,,,2012,,prime institute,,,,,,unknown
cv43497.xml, lean - 40h - orizon - 2017  leadership academy - 80h - disoft - 2016  design thinking - 40h - anhembi morumbi - 2015  scope management - 40h - fgv - 2014  project management - 40h - projetizado - 2013  ms lync - 40h - microsoft (eua) - 2013 informacoes adicionais  ingles fuente ,ms lync - 40h - microsoft (eua) - 2013 informacoes adicionais  ingles fuente,,,2013,,fgv,,,,,,unknown
cv40052.xml, instituto criar de tv  cinema  novas midias. oficina video criar  acao educativa em audiovisual desenvolvida na associacao comunitaria monte azul. duracao: 2 meses. periodo: abril/junho 2013.   associacao comunitaria monte azul.  jovem aprendiz. duracao: 13 dias (intensivo). periodo: outubro/outubro 2013.  administracao e informatica basica curso conveniado com a escola senai ary torres. duracao: 6 meses. periodo: fevereiro/junho 2012.  corte  costura e modelagem curso conveniado com a escola senai ary torres. duracao: 6 meses. periodo: julho/dezembro 2012.   coletivo coca-cola amis 2013.1 - curso de preparacao para o mercado de varejo. duracao: 2 meses. periodo: fevereiro/abril 2013. ,periodo: fevereiro/abril 2013,,,,2013-04,coletivo coca-cola amis,,,,,2013-02,unknown
cv42845.xml,curso java para desenvolvimento web - fj 21 caelum ensino e inovacao - abordagem dos conceitos basicos de uma web application  incluindo o uso do spring mvc com jsp  jstl e ajax  alem de persistencia no banco de dados com jdbc e uma introducao ao hibernate. o tomcat e usado como servlet container e o eclipse como ide. ruby on rails impacta treinamento  - utilizacao de recursos basicos da linguagem ruby como: uso de variaveis  operadores  estrutura de decisao  loops  uso de excecoes  arrays e o basico sobre orientacao a objetos. funcionamento da estrutura de desenvolvimento usando o padrao mvc(model  view  control)  como criar controladores e views  funcionamento do sistema de rotas  uso de models.,funcionamento do sistema de rotas  uso de models,,,,,fj,,,,,,unknown
cv44723.xml,informatica pacote office - star byte atendimento ao cliente - senac palestra marketing pessoal - fizo palestra diversidade e inclusao social - fizo palestra empregabilidade e empreendedorismo - fizo desenvolvimento de excelencia no atendimento - sotreq predictive index - pi brasil gestao de processos - fundacao getulio vargas (bradesco) ingles - cursando nivel basico modulo vi - commitment idiomas,ingles - cursando nivel basico modulo vi - commitment idiomas,,,,,modulo,,,,,,unknown
cv42740.xml, ciencia da computacao (superior completo)  habilitacao especifica de 2o grau para o magisterio (habilitacao profissional plena) cursos extracurricular  operacao e digitacao em microcomputadores  ms-word - (6.0) for windows - avancado  ms-excel - (5.0) for windows - avancado  rede local lantastic - verao 6.0 for ms-dos  quattro pro - avancado  ms-project 4.0 - recursos basicos  sistema operacional unix hp-ux - versao 10.0  triton - administracao do ambiente  tools 2 - customization  520: netware v4.0 administration  525: netware v4.x advanced administration  ingles intermediario,ingles intermediario,,,,,,,,,,,unknown
cv44415.xml, curso de informatica - nivel avancado - new world informatica - ceilandia/df  curso de espanhol - nivel avancado - cilc - ceilandia/df  curso de extensao em gestao de pessoas - fgv ead - (concluido em 2015)  curso de extensao em adm. mercadologica - fgv ead - (concluido em 2015)  curso de extensao em qualidade em servicos - fgv ead - (concluido em 2015) ,curso de extensao em qualidade em servicos - fgv ead - (concluido em 2015),,,2015,,fgv ead,,,,,,unknown
cv44054.xml,conhecimentos    logica de programacao - 20 horas   linguagem  de  programacao  asp  .net softblue - 2013 c#.    java - 100 horas   entity framework  mvc5  migrations grupo iped - 2013    delphi - 100 horas   ide visual studio 2015 grupo iped - 2013    php+mysql - 100 horas   linguagem de programacao java. grupo iped - 2013    sql - 20 horas   boas  praticas  de  orientacao  a  objetos softblue - 2013 como polimorfismo  heranca e encapsulamento.   introducao a javascript - 45 horas escola virtual - 2013   banco de dados: mysql  sql-server    adobe dreamweaver cs5 - 80 horas   conhecimentos  basicos  em  jsf  jpa  grupo iped - 2013 hibernate  maven  junit e git.    photoshop - 40 horas   conhecimento em javascript  css e senai - 2014 suas   frameworks: jquery  angular.js  . angular material design e bootstrap   oracle - 80 horas grupo iped - 2014   conhecimentos adicionais de experiencias   com   windows server   e   formacao java- 80 horas vmware. dissemine - 2015 ,dissemine - 2015,,,2015,,grupo iped,,,,,,unknown
cv40132.xml,e habilidades:  editoracao eletronica (corel draw  corel photo-paint e adobe photoshop)  usuario avancado de dos  windows 2000  2003  xp e vista  montagem  configuracao e manutencao de micros  banco dados e php  siapenet  promasp  ingles completo - new-time,ingles completo - new-time,,,,,,,,,,,unknown
cv44413.xml,curso de digitacao  ipd  windows xp  word  excel  powerpoint  access  corel draw  linux  photoshop  internet - new world informatica (dez/2005)  vamos falar de etica - junior achievement brasil (2008)  auxiliar administrativo - senai aluno das olimpiadas do conhecimento 2009 nivel estadual. educador social voluntario -sedf 2017 ,educador social voluntario -sedf 2017,,,2017,2005-12,nivel estadual,,,,,,unknown
cv44357.xml,design thiking - echos  2017 scrum master - scrum.org  2017 safe scrum - safe  2017 curso de bpm e bpmn - training  2015 curso gerenciamento de pessoas e lideranca - citibank  2013 curso de seguranca de informacoes confidenciais - citibank  2012 curso de fraude e lavagem de dinheiro - citibank  2011 auditor interno nas normas nbr iso 9001:2008  nbr iso 14001:2004 e sassmaq 2005 - bc consult  2009 gestao de projetos nas praticas pmi - tecnoponta  2006 analise de sistemas (projeto logico  fisico e pontos de funcao) - expertise  2002 oracle - tecnoponta  2001 windows nt 2000 - tecnoponta  2000 sql server - tecnoponta  2000 ,sql server - tecnoponta  2000,,,2000,,,,,,2005,,unknown
cv43828.xml,ant - analista de negocios 16hs - trainning analista de processos e negocios - bpmn 16hs - trainning,16hs - trainning,,,,,,,,,,,unknown
cv43183.xml,pmbok avancado e preparatorio para certificacao - projectlab levantamento e gerenciamento de requisitos - oat solutions gestao de mudancas   gestao de relacionamento   influencia sem autoridade - laboratorio de negocios ssj curso tecnico de analise de pontos de funcao - ti metricas defineit essentials   caliberrm essentials - borland learning partner oracle business activity monitoring - oracle gerenciamento de ti com a ferramenta tempo - borland learning partner,gerenciamento de ti com a ferramenta tempo - borland learning partner,,,,,requisitos - oat solutions,,,,,,unknown
cv42835.xml, diversidade nas organizacoes (fundacao getulio vargas (fgv) 15 horas-aula)  dialogando sobre a lei maria da penha (instituto legislativo brasileiro (ilb)  60 horas-aula)  desenvolvimento pessoal e profissional - tecnicas de lazer e recreacao (fundacao bradesco 12 horas-aula)  recrutamento e selecao (prime cursos) 35 horas-aula destaques  disponibilidade imediata  participacao no treinamento do programa de voluntariado do governo federal - brasil voluntario e atuacao como voluntaria na copa das confederacoes da fifa brasil 2013,participacao no treinamento do programa de voluntariado do governo federal - brasil voluntario e atuacao como voluntaria na copa das confederacoes da fifa brasil 2013,,,2013,,governo federal,,,,,,unknown
cv43702.xml,windows - (escola easycomp). pacote office  internet e digitacao - (escola easycomp). corel draw  photoshop - (escolar easycomp). gestao de processo - bpm - (fundacao bradesco). gestao empresarial com erp - (totvs). gestao de qualidade - sistema de gestao - (ifsp) cursos de idiomas espanhol - intermediario cursando instituicao: prime cursos do brasil (associada a abed - associacao brasileira de ensino a distancia). ingles instrumental tecnico concluido - ano: 06/2014 a 12/2014 instituicao: etesp - escola tecnica estadual de sao paulo (centro paula souza),instituicao: etesp - escola tecnica estadual de sao paulo (centro paula souza),,,,2014-12,etesp - escola tecnica estadual de sao paulo (centro paula souza),,,,,2014-06,unknown
cv43799.xml, curso: informatica fundamental local do curso: s.o.s- educacao profissional (asa sul) carga horaria:32 horas   curso: ocupacoes administrativas local do curso: ciee (sudoeste) carga horaria:460 horas  curso: competencias em vendas local do curso: biblioteca publica de ceilandia carga horaria:16 horas  curso: internet segunda edicao local do curso: biblioteca publica de ceilandia carga horaria:40 horas  curso: competencias no atendimento ao cliente local do curso: biblioteca publica de ceilandia carga horaria:16 horas  curso: jovem aprendiz local do curso: biblioteca publica de ceilandia carga horaria:20 horas declaro que as informacoes apresentadas sao verdadeiras. brasilia - df  abril de 2018.,brasilia - df  abril de 2018,,,,2018-04,carga horaria,,,,,,unknown
cv42400.xml,fundacao nacional do indio (funai): funcao: arquivar e digitalizar processos  bem como atender telefone  recepcionar e arquivar documentos. tribunal de contas do distrito federal (tcdf): funcao: recepcionar  catalogar livros  fazer pesquisa no dodf e dou  fazer emprestimo e devolucao de livros no sistema e atender telefone (biblioteca). ministerio da fazenda: funcao: arquivar documentos  bem como cataloga-los. nucleo de pratica juridica do centro universitario do distrito federal (udf): funcao: recepcionar assistidos  entregar processos nas varas  inserir no sistema notas e presencas dos alunos  e arquivar documentos.,funcao: recepcionar assistidos  entregar processos nas varas  inserir no sistema notas e presencas dos alunos  e arquivar documentos,,,,,udf,,,,,,unknown
cv38840.xml,  banco de dados mysql  sql server  access.   programacao php  java  javascript  css  jquery  html  html 5  asp.net.   metodologias rup  scrum  itil  bpm e bpmn bizagi  lean six sigma  aris.   sistemas operacionais linux  microsoft. cursos e ferramentas   engenharia de requisitos   uml   engenharia de teste atc-nf   fundamentos de teste de software ctfl   teste de software avancado   modelagem de dados   modelagem de processos   introducao a projetos   resolucao de problemas   atendimento ao cliente   producao de texto e redacao empresarial   gestao empresarial   gestao de documentos   ms project   fundamentos de gestao de ti   ciencia e tecnologia   logica de programacao e orientacao a objetos   hibernate   jsp   php orientado a objetos   php com mysql   rational clear case   visio   eclipse   visual studio   joomla   axure   enterprise architect   star uml   apache   wamp   svn   fundamentos de redes   redes para windows   redes tcp/ip   aris modelagem de processos   microsoft official course programming.,microsoft official course programming,,,,,ciencia e tecnologia,,,,,,unknown
cv44644.xml,curso: ms excel intermediario 2007 - fundacao bradesco (2015) curso: ms excel basico 2007 - fundacao bradesco (2014) curso: sustentabilidade aplicada aos negocios/2013 - fgv curso: administracao do tempo/2010 - ciee e financas/2010 - bovespa ,curso: administracao do tempo/2010 - ciee e financas/2010 - bovespa,,,2010,,fgv,,,,2010,,unknown
cv45056.xml,ingles intermediario   dinamica de grupo   hunting e mapeamento de mercado   teste palografico   teste teaco   entrevista por competencia   recrutamento e selecao  temporarios e terceirizados.,ingles intermediario   dinamica de grupo   hunting e mapeamento de mercado   teste palografico   teste teaco   entrevista por competencia   recrutamento e selecao  temporarios e terceirizados,,,,,ingles intermediario,,,,,,unknown
cv44636.xml, curso preparatorio para certificacao pmi (sao paulo)  gestao implantacao da gestao e seguranca da informacao (morphus - recife)  gestao implantacao da gestao de riscos (iso31000:2009) (morphus - recife)  cursos avancados de programacao natural ii x adabas e cobol x dbii (sao paulo)  curso de extensao metodologias analise essencial (ufce) fortaleza  curso de gerencia de projetos realizado na ibm brasil (salvador)  curso de gerencia de requisitos uml - bradesco sao paulo  curso gerencial sap mm fi e co da sap ministrada pela price - recife  curso de pdi - planejamento e desenvolvimento da informacao - sao paulo dados para contato:  skype: itaload - email: itaload@uol.com.br  pagina linkedin: https://www.linkedin.com/in/italo-dantas-157a8216/,pagina linkedin: https://www.linkedin.com/in/italo-dantas-157a8216,,,2009,,fi,,,,,,unknown
cv43336.xml,design sprint 2018 udacity inc. management 3.0 2018 happy melly lean inception 2018 direto ao ponto formacao de gestores de processo (bpm) 2009 abpmp association of business process management professionals brasil 68h ingles intermediario ,formacao de gestores de processo (bpm) 2009 abpmp association of business process management professionals brasil 68h ingles intermediario,,,2009,,gestores de processo (bpm),,,,,,unknown
cv44750.xml, realizacao de intercambio cultural com o objetivo de aprimorar o idioma ingles. curso realizado na international gateway kelowna  residindo por quatro meses (de agosto a dezembro de 2017) em host family e interagindo 100% do tempo com nativos e estudantes de outras nacionalidades.  preparatorio para a certificacao agile scrum master 01/2017 (pmg academy)  preparatorio para a certificacao scrum fundamentals certified 09/2016  preparatorio para certificacao lean six sigma white belt - 09/2016 (fm2s)  iso 9001:2015 interpretacao dos requisitos  12/2015 (dnv-gl)  formacao de auditor interno sistema de gestao qualidade iso 9001:2015  12/2015 (dnv-gl)  linux security servers in cloud concluido em  2014 (4linux)  linux security sysadmin in cloud concluido em  2013 (4linux)  cisco ccna exploration: network fundamentals -concluido em 2011 (centro universitario senac)  introducao a logica de programacao - concluido em 2011 (impacta/ciee). ,introducao a logica de programacao - concluido em 2011 (impacta/ciee),,,2011,2015-12,centro universitario senac,ccna,,,,2017-08,unknown
cv42563.xml,corel draw - fisk cursos de informatica operador de microcomputador e digitacao sarmento escola de informatica montagem e manutencao de microcomputador senai e training escola de informatica curso basico de eletronica escola tecnica de brasilia habilidade em negociacao  linguagem adaptada e tecnicas de vendas teleperformance,teleperformance,,,,,escola tecnica de brasilia,,,,,,unknown
cv44445.xml, participacao no primeiro encontro academico em gestao de pessoas (facsenac 2017)  programa de aperfeicoamento em gestao do atendimento (tgi consultoria - 2000)  excelencia no atendimento a clientes (esdras souto consultoria empresarial - 1997)  desenvolvimento gerencial para qualidade (sebrae - 1995)  higiene e seguranca no trabalho (senac - 1991)  primeiros socorros (senac - 1991)  almoxarife (senac - 1991)  relacoes humanas no trabalho (senac - 1989)  assistente em administracao (ensino medio - 1988). ,assistente em administracao (ensino medio - 1988),,,1988,,senac,,,,,,unknown
cv44708.xml,/ treinamentos  pacote office  palografico - parceira - recursos humanos & servicos  grafologia - basica - curso interno - ctis  modelo mental de ti para recrutamento e selecao - curso interno - ctis  treinamento basico para usuarios da solucao de e-recruitment - vagas e-partner  treinamento do sistema qualitor - treinamento interno - ctis  treinamento de ordem trabalhista 2013 - treinamento interno - getronics  design thinking na pratica - evento interno - mjv  competencia transversal em legislacao trabalhista - senai  recrutamento e selecao por competencias - abtd 2010,2010,,,2010,,senai,,,,,,unknown
cv44872.xml,   curso metodologias ageis - abu tecnologia    agil em escala e priorizacao de temas - abu tecnologia    workshop design thinking - triggolabs    curso information storage and management - emc education services    curso gerenciamento de projetos pmbok pmp - projectlab    curso rita mulcahy - projectlab    curso pm project management  - emc education services    solution selling - tecnicas de vendas - conectiva    linux - administracao e redes - conectiva sp    sco unix system v  tcp/ip e nfs - compucenter informatica  principais feiras e eventos     sco forum (1998) - santa cruz - california.    sco forum (1999) - santa cruz - california.    sco forum (1992) - santa cruz - california.    interop (1992) - sao francisco-california.  historico academico  bacharel em ciencias da computacao pela puc-sp em 1990.  mary evelyn berger pavao marylyn04@gmail.com 51 anos rua santa justina  637 - vila olimpia - sao paulo cel. (11) 96078-4917  informacoes adicionais     ingles avancado.    espanhol basico.    otimo relacionamento em equipe.    facilidade para liderar grupos de trabalho e para gerenciar situacoes de conflito.    familiaridade no tratamento de clientes com ambientes de missao critica e alto nivel de complexidade.    observacao agucada do ambiente do cliente  visando identificar novas oportunidades de negocio. ,ingles avancado.    espanhol basico.    otimo relacionamento em equipe.    facilidade para liderar grupos de trabalho e para gerenciar situacoes de conflito.    familiaridade no tratamento de clientes com ambientes de missao critica e alto nivel de complexidade.    observacao agucada do ambiente do cliente  visando identificar novas oportunidades de negocio,,,2011,,abu tecnologia,pmp,,,,,unknown
cv39600.xml,computacao grafica  modelagem 3d  2010 - 2012,computacao grafica  modelagem 3d  2010 - 2012,,,2012,,,,,,2010,,unknown
cv44568.xml, marketing digital - senac (2017)  endomarketing - senac (2017)  atendimento - ibge (2012) ,atendimento - ibge (2012),,,2012,,senac,,,,,,unknown
cv43430.xml,termino: 08/2018,termino: 08/2018,,,,2018-08,,,,,,,unknown
cv45292.xml,  excel  basico  intermediario e avancado- eibneti   montagem e manutencao-axioma   brigadista e socorrista- multicurso. i   assistente de departamento financeiro- qualifica brasilia   folha de pagamento dexion vellux tecnologia treinamento   ingles intermediario,ingles intermediario,,,,,folha de pagamento dexion vellux tecnologia,,,,,,unknown
cv42909.xml, conhecimento em rotina administrativa controle de estoque atendimento ao cliente  alem de dominio em informatica e digitacao.  facilidade em comunicacao  eficiencia  comprometimento e trabalho em equipe.  operador de micro  auxiliar de servicos de supermercado  gestao financeira- basico  psicologia (cursando 7semestre) new_section,new_section,,,,,servicos de supermercado,,,,,,unknown
cv42690.xml, psicologia organizacional local: centro educacional semear- empresa do seguimento educacional-luziania/goias cargo: consultoria organizacional periodo- 02/2017 a 12/2017 atividades desenvolvidas:  prospeccao da empresa cliente  formalizacao do acordo de cooperacao  diagnostico organizacional  levantamento de informacoes e demandas  definicao do metodo de coleta de dados  analise das informacoes e demandas  consolidacao dos resultados  elaboracao do plano de acao  caracterizacao das demandas  acoes a ser implementadas  apresentacao da proposta ao cliente  planejamento de acoes motivacionais:  preparacao  execucao  avaliacao da intervencao. cursos extracurriculares  curso on line de psicologia organizacional empresa: amazonia cursos carga horaria: 50 horas,carga horaria: 50 horas,,,,2017-12,carga horaria,,,,,2017-02,unknown
cv44782.xml,* qualidade no atendimento a clientes / modulo kaizen e pdca - senac * recrutamento e selecao - senac * tecnicas de entrevistas - senac * dinamicas - senac,dinamicas - senac,,,,,senac,,,,,,unknown
cv43514.xml, design thinking  coach e coach humanizado  lider coach humanizado  formacao de lider e lider de pessoas (+ lideranca)  framework agil (scrum/kanban/lean)  gerenciamento de projetos (pmbok/pmp/pmi)  itil e cobit  analise estruturada de sistemas  excelencia gerencial  gerenciamento de projetos  processos e negocios.  analise de estimativas de prazos e custos (analise de pontos de funcao (apf)).  excelencia em servicos  eficacia profissional  trabalho em equipe  dominio pessoal  tecnicas de apresentacoes eficientes  desenvolvimento de consultores e administracao recursos  metodologias de estimativas  qualidade total em sistemas  atualizacao e administracao de banco de dados  cics  roscoe e tso. conhecimentos e especializacoes  coach e coach humanizado   gerenciamento de projetos pmp/pmi/pmbok   soa  design thinking  framework agil (scrum(com jira)  kanban  lean)  itil   cobit   analise de negocios e funcionais   analise estruturada  analise orientada a objetos (oo  uml  rup)   qualidade total (cmm e cmmi - todos os niveis)  analise de estimativas de prazos e custos (analise de pontos de funcao (apf)).  conhecimentos gerenciais de sap  ebs  dynamics  sugar  siebel  salesforce (kimble - controle total de projetos)  entre outros.  utilizacao da ferramenta jira para projetos utilizando scrum (metodologias ageis).  dominio no desenvolvimento de sistemas em equipamentos de grande porte (mainframe ibm)  as400 ibm  client-server e web.  vivencia tecnica na utilizacao de varios bancos de dados como: oracle  db2  db2/400  access  adabas  vsam e outros.  habilidade no uso de ferramentas como: cic's  roscoe  jcl  easytrieve  tso  cobol  natural  genexus  websphere  mq-series  python  php  java  dot net entre outros.  conhecimentos avancados de windows  microsoft office (word  excel  powerpoint  etc.)  ms-project  visio e varios outros.  conhecimento em ferramentas de testes como alm11  quality center  clearquest e mantis. termino: julho /1984 inicio: julho /1981,inicio: julho /1981,,,,1981-07,alm11  quality center  clearquest e mantis,,,,,,unknown
cv44561.xml, curso de introducao ao design thinking - mar/18  fundamentos de cobit 4.1 - fundacao bradesco - 52 h - nov/16  gestao de processos - business process management (bpm) - fundacao bradesco - 8 h - out/16  gestao da inovacao - plataforma veduca usp - set/16  gestao de riscos em ti - plataforma brasilmaisti - 40 h - jul/16  levantamento e especificacao de requisitos - trainning education service - 16 h - abr/16  itil v3 2011 foundation - citibank - mar/14  introduction to agile & scrum methodology - citibank - mai/13  gestao de qualidade - plataforma prime cursos - 35 h - nov/12  nocoes de logistica - plataforma prime cursos - 30 h - jan/12  cics - unitodo - 32 h - set/11  motivacao e trabalho de equipe - siamar - 4 h - jul/08  feedback e comunicacao - siamar - 8 h - mai/08  java programmer mod. i  impacta tecnologia - abr/08  apresentacao de aplicativos web c/ html  java script e jsp  advus tecnologia - mar/08  gestao de projetos - cpdec - 40 h - nov/07    programa de imersao para aperfeicoamento da lingua em paises da america latina (bolivia  peru  chile  argentina e uruguai) - 2006 - (c1) ,programa de imersao para aperfeicoamento da lingua em paises da america latina (bolivia  peru  chile  argentina e uruguai) - 2006 - (c1),,,2006,2007-11,paises da america latina,,,,2011,,unknown
cv39469.xml,tds - tecnico em desenvolvimento de sistemas  sistemas de informacao  2007 - 2009 activities and societies: desenvolver sistemas  sites  e derivados  nas mais diversas linguagens tais como php  c#  jse  html  ferramentas de designer (photoshop  dreamweaver)  ferramentas de banco de dados (mysql  sqlserver  oracle  firebird) entre outras mais.,sqlserver  oracle  firebird) entre outras mais,,,2009,,ferramentas de banco,,,,2007,,unknown
cv44219.xml,bootstrap - seo - marketing de conteudo - php oo - javascript - html 5/css 3 - codeigniter - sql server - banco de dados -  jquery - wordpress - itil - adwords - laravel - metodos ageis - selenium. (http://www.alura.com.br).,http://www.alura.com.br,,,,,,,,,,,unknown
cv42340.xml,informatica basica e avancada montagem e manutencao de computadores espanhol - cil sobradinho,espanhol - cil sobradinho,,,,,informatica basica e avancada,,,,,,unknown
cv42573.xml, operador de microcomputadores (windows  excel  power point  word e internet)  digitacao  gestao de pessoas  tecnicas administrativas,tecnicas administrativas,,,,,,,,,,,unknown
