id,licenseorcertification_description,licenseorcertification_effectivedate_firstissueddate_anydate,licenseorcertification_effectivedate_firstissueddate_year,licenseorcertification_effectivedate_firstissueddate_yearmonth,licenseorcertification_effectivedate_validfrom_year,licenseorcertification_effectivedate_validfrom_yearmonth,licenseorcertification_effectivedate_validto_stringdate,licenseorcertification_effectivedate_validto_year,licenseorcertification_effectivedate_validto_yearmonth,licenseorcertification_id,licenseorcertification_name
cv43513.xml,certification; matched to list,,,,,,,,,1,certified scrum master
cv44001.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44001.xml,certification; found in certifications,,,,,,,,,2,psm  - profissional scrum master i
cv44001.xml,certification; found in certifications,,,,,,,,,3,itil- infraestrutura de tecnologia da informacao   - registro 5350069.20394908
cv42505.xml,certification; matched to list,,,,,,,,,1,ccna
cv42505.xml,certification; matched to list,,,,,,,,,2,cisco certified network associate
cv42505.xml,certification; matched to list,,,,,,,,,3,cisco certified network
cv42505.xml,certification; matched to list,,,,,,,,,4,cisco certified
cv42505.xml,certification; matched to list,,,,,,,,,5,certified network associate
cv45080.xml,certification; matched to list,,,,,,,,,1,pmp
cv43126.xml,certification; found in certifications,,,,,,,,,1,scrum fundamentals certified
cv43126.xml,certification; found in certifications,,,,,,,,,2,ismf - international scrum master foundation
cv43358.xml,certification; found in certifications,,,,,,,,,1,java: sun certified programmer for java 2 platform 1.4 (cx-310-035)
cv43358.xml,java: sun certified programmer for java 2 platform 1.4 (cx-310-035),,,,,,,,,1,(cx-310-035)
cv43358.xml,java: sun certified programmer for java 2 platform 1.4 (cx-310-035),,,,,,,,,1,java: sun certified programmer for java 2 platform 1.4
cv43358.xml,certification; matched to list,,,,,,,,,4,itil v3
cv43358.xml,certification; found in certifications; matched to list,,,,,,,,,5,sun certified programmer
cv43358.xml,certification; found in certifications; matched to list,,,,,,,,,6,sun certified
cv43358.xml,certification; found in certifications; matched to list,,,,,,,,,7,certified programmer
cv42089.xml,certification; matched to list,,,,,,,,,1,cpa
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,1,oracle certified professional
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,2,oracle certified
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,3,oracle certified associate
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,4,certified associate
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,5,ccna cisco certified network associate
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,6,ccna
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,7,cisco certified network associate
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,8,cisco certified network
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,9,cisco certified
cv41940.xml,certification; found in certifications; matched to list,,,,,,,,,10,certified network associate
cv41940.xml,certification; found in certifications,,,,,,,,,11,red hat certified jboss administrator
cv41940.xml,certification; found in certifications,,,,,,,,,12,oracle application server 10g administrator certified associate
cv41940.xml,certification; found in certifications,,,,,,,,,13,oracle weblogic server 10g system administration
cv41940.xml,certification; found in certifications,,,,,,,,,14,certificacao avancada conectiva linux - administracao do linux
cv41940.xml,certification; found in certifications,,,,,,,,,15,treinamentos
cv41940.xml,certification; found in certifications,,,,,,,,,16,rh-135-redhat enterprise linux system administrartion ii
cv41940.xml,certification; found in certifications,,,,,,,,,17,fundamentos em gerenciamento de servicos de ti com base na itl v3
cv41940.xml,certification; found in certifications,,,,,,,,,18,ibm blade center h - star company do brasil
cv41940.xml,certification; found in certifications,,,,,,,,,19,altiris deployment solution for server - star company do brasil
cv41940.xml,certification; found in certifications,,,,,,,,,20,jb336 jboss 5 - jboss for administrators. redhat
cv41940.xml,certification; found in certifications,,,,,,,,,21,jb248 jboss 6 - jboss application administration
cv41940.xml,certification; found in certifications,,,,,,,,,22,dba 10g i - oracle database 10g: administration workshop
cv41940.xml,certification; found in certifications,,,,,,,,,23,or 10g  - oracle database 10g: introduction to sql
cv41940.xml,certification; found in certifications,,2005,,,,,,,,fundamentos do sistema linux - otc over training consultoria
cv41940.xml,certification; found in certifications,,2005,,,,,,,,administracao de sistemas linux - otc over training consultoria
cv41940.xml,certification; found in certifications,,,2005-02,,,,,,,administracao de redes linux - otc over training consultoria
cv41940.xml,certification; found in certifications,,,2005-03,,,,,,,firewall + proxy + gerador de relatorio (sarg) otc - over training consultoria
cv41940.xml,certification; found in certifications,,,2005-05,,,,,,,curso de administracao de sistemas linux. efti. escola de formacao de trabalhadores em informatica
cv41940.xml,certification; found in certifications,,,,,,,,,29,eib - escola de informatica de brasilia - curso de montagem e configuracao de microcomputadores - marco a maio de 2000
cv41940.xml,certification; found in certifications,,,,,,,,,30,escolas do senac - curso de montagem  configuracao e manutencao de microcomputadores - maio a agosto de 2002
cv41940.xml,certification; found in certifications,,,,,,,,,31,escolas master idiomas - curso de ingles  nivel intermediario - 1996 a 1998
cv44214.xml,certification; matched to list,,,,,,,,,1,mcp
cv44214.xml,certification; matched to list,,,,,,,,,2,pmp
cv44214.xml,certification,,,,,,,,,3,sap certified application associate human capital management with sap erp 6.0 ehp4
cv44058.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44058.xml,certification; found in certifications; matched to list,,,,,,,,,2,certified scrummaster
cv44058.xml,certification; found in certifications; matched to list,,,,,,,,,3,project management professional
cv44058.xml,certification; found in certifications,,2011,,,,,,,,it service manager - iso/iec 20000
cv44058.xml,certification; found in certifications,,2010,,,,,,,,information technology infrastructure library - itil
cv44058.xml,certification; found in certifications,,2010,,,,,,,,control objectives for information and related technology - cobit
cv44361.xml,certification; matched to list,,,,,,,,,1,pmp
cv44361.xml,certification; matched to list,,,,,,,,,2,itil v3
cv44361.xml,certification; matched to list,,,,,,,,,3,project management professional
cv43291.xml,certification,,,,,,,,,1,certificado internacional ireb cpre-fl
cv44679.xml,certification; found in certifications; matched to list,,,,,,,,,1,foundation certificate in it service management
cv44679.xml,certification; found in certifications; matched to list,,,,,,,,,2,foundation certificate
cv44679.xml,certification; found in certifications; matched to list,,,,,,,,,3,certificate in it service management
cv44679.xml,certification; found in certifications; matched to list,,,,,,,,,4,certificate in it
cv44679.xml,certification; found in certifications; matched to list,,,,,,,,,5,certified technology specialist
cv44679.xml,certification; found in certifications; matched to list,,,,,,,,,6,certified technology
cv44679.xml,certification; found in certifications,,,,,,,,,7,axelos global best practice
cv44679.xml,certification; found in certifications,,,,,,,,,8,licenca: gr750231384rv
cv43967.xml,certification; matched to list,,,,,,,,,1,ccna
cv43967.xml,certification; found in certifications,,,,,,,,,2,itil foundation
cv43967.xml,certification; found in certifications,,,,,,,,,3,cobit 4.1
cv43967.xml,certification; found in certifications,,,,,,,,,4,scrum master (asf/psm)
cv43967.xml,scrum master (asf/psm),,,,,,,,,4,(asf/psm)
cv43967.xml,scrum master (asf/psm),,,,,,,,,4,scrum master
cv44118.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrummaster
cv44118.xml,certification; found in certifications,,,,,,,,,2,certified scrum professional
cv44118.xml,certification; found in certifications,,,,,,,,,3,certified scrum product owner
cv44557.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44557.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv44557.xml,certification; found in certifications,,,,,,,,,3,psm i - professional scrum master i pela scrum.org
cv43632.xml,certification; matched to list,,,,,,,,,1,cisco certified network
cv43632.xml,certification; matched to list,,,,,,,,,2,cisco certified
cv43632.xml,certification; matched to list,,,,,,,,,3,c.c.n.a
cv44012.xml,certification; matched to list,,,,,,,,,1,certified scrummaster
cv44012.xml,certification; matched to list,,,,,,,,,2,pmp
cv44122.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44122.xml,certification,,,,,,,,,2,certified scummaster
cv44122.xml,certification; found in certifications,,,,,,,,,3,csm - id: 557078
cv44122.xml,certification; found in certifications,,,,,,,,,4,curriculo do sistema de curriculos lattes
cv44122.xml,certification; found in certifications,,,,,,,,,5,http://lattes.cnpq.br/4590102472929202
cv43917.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43917.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv43917.xml,certification; found in certifications,,,,,,,,,3,id: 1641334
cv43917.xml,certification; found in certifications,,,,,,,,,,4 - categoria profissional atual
cv43917.xml,certification; found in certifications,,,,,,,,,5,gerente de projetos
cv43917.xml,certification; found in certifications,,,,,,,,,6,capacidade de negociacao e comunicacao  adaptabilidade a novas funcoes e ambientes  determinacao
cv43917.xml,certification; found in certifications,,,,,,,,,7,e dedicacao  habilidade de relacionamento com as pessoas  comprometimento  responsabilidade  bem
cv43917.xml,certification; found in certifications,,,,,,,,,8,como solida formacao academica e profissional
cv43917.xml,certification; found in certifications,,,,,,,,,9,5 - resumos das qualificacoes
cv43917.xml,certification; found in certifications,,,,,,,,,10,gerente de projetos junto aos projetos do ministerio da saude
cv43917.xml,certification; found in certifications,,,,,,,,,11,consultora de ti junto aos projetos terracap
cv43917.xml,certification; found in certifications,,,,,,,,,12,coordenadora da implantacao do sistema de gestao de recursos humanos da terracap
cv43917.xml,certification; found in certifications,,,,,,,,,13,chefe  da  divisao  de  desenvolvimento  de  sistemas  da  terracap.  emprego  comissionado
cv43917.xml,certification; found in certifications,,,,,,,,,14,reestruturacao  da  area  de  desenvolvimento  da  empresa  que  esteve  sem  avanco  tecnologico
cv43917.xml,certification; found in certifications,,,,,,,,,15,durante  varios  anos.  procurou-se adotar  uma  metodologia  simplificada  baseada  na  metodologia
cv43917.xml,certification; found in certifications,,,,,,,,,16,rup  com  desenvolvimento  de novos  sistemas  e  utilizando  ainda  ferramentas  oracle  para  a
cv43917.xml,certification; found in certifications,,,,,,,,,17,manutencao  dos  sistemas  legados.  elaboracao  de  cronogramas  coordenacao  das  atividades  da
cv43917.xml,certification; found in certifications,,,,,,,,,18,equipe  de  desenvolvimento  compostas  por  empregados  do  quadro  e  terceirizados.  interlocucao
cv43917.xml,certification; found in certifications,,,,,,,,,19,entre  equipe  de  desenvolvimento  e  cliente.  principal  objetivo  nessa  atividade  e  a  renovacao  da
cv43917.xml,certification; found in certifications,,,,,,,,,20,tecnologia adotada no desenvolvimento dos sistemas existentes  atingindo as metas  cumprindo os
cv43917.xml,certification; found in certifications,,,,,,,,,21,prazos e expectativas da empresa  motivando a equipe
cv43917.xml,certification; found in certifications,,,,,,,,,22,gerencia de projetos do setor de projetos e desenvolvimento da codeplan  envolvendo projetos
cv43917.xml,certification; found in certifications,,,,,,,,,23,como telematricula  programa renda universidade  agendamento das agencias da secretaria da
cv43917.xml,certification; found in certifications,,,,,,,,,24,fazenda  para  empresas  credenciadas  para  emissao  de  cupom  fiscal  agendamento  na  hora
cv43917.xml,certification; found in certifications,,,,,,,,,25,forum  permanente  da  escola  de  aperfeicoamento  dos  profissionais  da  educacao  (eape)
cv43917.xml,forum  permanente  da  escola  de  aperfeicoamento  dos  profissionais  da  educacao  (eape),,,,,,,,,25,(eape)
cv43917.xml,forum  permanente  da  escola  de  aperfeicoamento  dos  profissionais  da  educacao  (eape),,,,,,,,,25,forum  permanente  da  escola  de  aperfeicoamento  dos  profissionais  da  educacao
cv43917.xml,certification; found in certifications,,,,,,,,,28,educacao  de  jovens  e  adultos  (eja2005/6)  entre  outros  programas  e  portais  do  governo  do
cv43917.xml,educacao  de  jovens  e  adultos  (eja2005/6)  entre  outros  programas  e  portais  do  governo  do,,,,,,,,,28,(eja2005/6)
cv43917.xml,educacao  de  jovens  e  adultos  (eja2005/6)  entre  outros  programas  e  portais  do  governo  do,,,,,,,,,28,educacao  de  jovens  e  adultos
cv43917.xml,certification; found in certifications,,,,,,,,,31,distrito federal
cv43917.xml,certification; found in certifications,,,,,,,,,32,gerente de projetos para implantacao do software de manutencao de ativos  - maximo da mro
cv43917.xml,certification; found in certifications,,,,,,,,,33,atividades  desenvolvidas  em  cliente  interno - call  center  da  ctis
cv43917.xml,certification; found in certifications,,,,,,,,,34,maximo) e clientes externos
cv43917.xml,certification; found in certifications,,,,,,,,,35,projeto girt - gestao integrada de recursos tecnologicos) - ctis informatica e sistemas ltda
cv43917.xml,certification; found in certifications,,,,,,,,,36,cooperativa de servicos ltda. - corpservice
cv43917.xml,certification; found in certifications,,,,,,,,,37,humanus - modulo de treinamento - ctis informatica e sistemas ltda
cv43917.xml,certification; found in certifications,,,,,,,,,38,coordenadora de equipe de desenvolvimento de sistemas com o gerenciamento na conversao e
cv43917.xml,certification; found in certifications,,,,,,,,,39,implantacao  dos  sistemas  de  gestao  empresarial/ifs  (erp)  nas  areas  de  ativos  frotas  de
cv43917.xml,implantacao  dos  sistemas  de  gestao  empresarial/ifs  (erp)  nas  areas  de  ativos  frotas  de,,,,,,,,,39,(erp)
cv43917.xml,implantacao  dos  sistemas  de  gestao  empresarial/ifs  (erp)  nas  areas  de  ativos  frotas  de,,,,,,,,,39,implantacao  dos  sistemas  de  gestao  empresarial/ifs
cv43917.xml,certification; found in certifications,,,,,,,,,42,veiculos  distribuicao e recursos humanos - ctis informatica e sistemas ltda
cv43917.xml,certification; found in certifications,,,,,,,,,43,analista  de  sistemas  senior  com  analise  e  desenvolvimento  de  sistemas  utilizando-se  de
cv43917.xml,certification; found in certifications,,,,,,,,,44,ferramentas  de  desenvolvimento  oracle  (oracle*case  sql*forms  sql*reportwriter)  com
cv43917.xml,certification; found in certifications,,,,,,,,,45,sistemas de patrimonio  frotas e recursos humanos. desenvolvimento e manutencao de sistemas
cv43917.xml,certification; found in certifications,,,,,,,,,46,em lincii (serie a) em sistemas de recursos humanos - ctis informatica e sistemas ltda
cv43917.xml,certification; found in certifications,,,,,,,,,47,programadora  senior  em  desenvolvimento  e  manutencao  de  sistemas  em  linguagem  lincii
cv43917.xml,certification; found in certifications,,,,,,,,,48,utilizando  ferramentas  de  desenvolvimento  para  ambiente  unisys - companhia  imobiliaria  de
cv43917.xml,certification; found in certifications,,,,,,,,,49,brasilia - terracap com sistemas de recursos humanos
cv43917.xml,certification; found in certifications,,,,,,,,,50,programadora  em  desenvolvimento  e  manutencao  dos  sistemas  de  biblioteca  e  semoventes  em
cv43917.xml,certification; found in certifications,,,,,,,,,51,lincii - companhia desenvolvimento do vale sao francisco - codevasf
cv43917.xml,certification; found in certifications,,,,,,,,,52,estagio em analise de sistemas  com desenvolvimento de sistemas em lincii e projeto na area de
cv43917.xml,certification; found in certifications,,,,,,,,,53,dmsii - unisys eletronica ltda
cv43917.xml,certification; found in certifications,,,,,,,,,54,professora regente da terceira serie do primeiro grau com elaboracao de apostilas adotadas como
cv43917.xml,certification; found in certifications,,,,,,,,,55,material didatico da escola centro educacional maria auxiliadora - cema
cv44346.xml,certification; matched to list,,,,,,,,,1,pmp
cv44082.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrum master
cv44082.xml,certification; found in certifications; matched to list,,,,,,,,,2,certified specialist
cv44082.xml,certification; matched to list,,,,,,,,,3,pmp
cv44082.xml,certification; matched to list,,,,,,,,,4,certified scrummaster
cv44082.xml,certification; found in certifications,,,,,,,,,5,csm certified scrum master
cv44082.xml,certification; found in certifications,,,,,,,,,6,certified solution designer
cv44082.xml,certification; found in certifications,,,,,,,,,7,cobit foundations v4.1 - isaca
cv44082.xml,certification; found in certifications,,,,,,,,,8,itil foundations v3 - exin
cv45127.xml,certification; matched to list,,,,,,,,,1,ccna
cv44630.xml,certification; matched to list,,,,,,,,,1,ccna
cv44798.xml,certification; matched to list,,,,,,,,,1,pmp
cv44334.xml,certification; found in certifications,,2012,,,,,,,,cobit foudation exam
cv44334.xml,certification; found in certifications,,2011,,,,,,,,rup - rational unified process v.7.0
cv44334.xml,certification; found in certifications,,2008,,,,,,,,itil foudation (it service management) v.2.0
cv41240.xml,certification; matched to list,,,,,,,,,1,itil v3
cv44759.xml,certification; matched to list,,,,,,,,,1,mcsa
cv44759.xml,certification; matched to list,,,,,,,,,2,ccna
cv43357.xml,certification; matched to list,,,,,,,,,1,itil v3
cv43357.xml,certification,,,,,,,,,2,netapp  certified storage professional
cv43357.xml,certification,,,2006-12,,,,,,,certificate of completion
cv44925.xml,certification; matched to list,,,,,,,,,1,project management professional
cv44925.xml,certification; matched to list,,,,,,,,,2,pmp
cv44925.xml,certification; matched to list,,,,,,,,,3,foundation certificate in it service management
cv44925.xml,certification; matched to list,,,,,,,,,4,foundation certificate
cv44925.xml,certification; matched to list,,,,,,,,,5,certificate in it service management
cv44925.xml,certification; matched to list,,,,,,,,,6,certificate in it
cv44925.xml,certification; matched to list,,,,,,,,,7,certified system administrator
cv44925.xml,certification; matched to list,,,,,,,,,8,certified linux administrator
cv44925.xml,certification; matched to list,,,,,,,,,9,itil v3
cv44925.xml,certification; matched to list,,,,,,,,,10,rhce
cv44925.xml,certification,,,,,,,,,11,suse certified linux professional
cv41162.xml,certification; matched to list,,,,,,,,,1,cpa
cv44655.xml,certification; matched to list,,,,,,,,,1,pmp
cv45019.xml,certification; matched to list,,,,,,,,,1,pmp
cv44297.xml,certification; matched to list,,,,,,,,,1,ibm certified
cv44297.xml,certification; matched to list,,,,,,,,,2,certified scrum master
cv45498.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified tester
cv45498.xml,certification; found in certifications,,,,,,,,,2,ctfl (bstqb certified tester foundation level)
cv45498.xml,certification; found in certifications,,,,,,,,,3,iso 27002 (exin information security foundation (isfs)
cv45498.xml,iso 27002 (exin information security foundation (isfs),,,,,,,,,3,(isfs)
cv45498.xml,iso 27002 (exin information security foundation (isfs),,,,,,,,,3,iso 27002 (exin information security foundation
cv40707.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrummaster
cv40707.xml,certification; found in certifications; matched to list,,,,,,,,,2,foundation certificate in it service management
cv40707.xml,certification; found in certifications; matched to list,,,,,,,,,3,foundation certificate
cv40707.xml,certification; found in certifications; matched to list,,,,,,,,,4,certificate in it service management
cv40707.xml,certification; found in certifications; matched to list,,,,,,,,,5,certificate in it
cv40707.xml,certification; found in certifications,,,,,,,,,6,certified scrummaster (scrum alliance)
cv43989.xml,certification; matched to list,,,,,,,,,1,pmp
cv43989.xml,certification; matched to list,,,,,,,,,2,project management professional
cv43989.xml,certification,,,,,,,,,3,certified associated project management
cv43976.xml,certification; matched to list,,,,,,,,,1,pmp
cv43064.xml,certification; found in certifications,,,,,,,,,1,certified uml professional
cv43064.xml,certification; found in certifications,,,,,,,,,2,ibm rational - specialist for rational unified process 7.0 - rup
cv43064.xml,certification; found in certifications,,,,,,,,,3,cpre-fl - engenharia de requisitos
cv35152.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv35152.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv35152.xml,certification; found in certifications,,,,,,,,,3,certified business process professional (bpmn)
cv35152.xml,certified business process professional (bpmn),,,,,,,,,3,(bpmn)
cv35152.xml,certified business process professional (bpmn),,,,,,,,,3,certified business process professional
cv35152.xml,certification; found in certifications,,,,,,,,,6,3. rup -  especialist of rational unified process
cv35152.xml,certification; found in certifications,,,,,,,,,7,4. csm -  scrum master
cv35152.xml,certification; found in certifications,,,,,,,,,8,5. itil   -  itil foundation
cv35152.xml,certification; found in certifications,,,,,,,,,9,6. auditor lider iso -  bvqi
cv35152.xml,certification; found in certifications,,,,,,,,,10,7. implementadora mps br
cv45082.xml,certification; matched to list,,,,,,,,,1,pmp
cv44067.xml,certification; matched to list,,,,,,,,,1,project management professional
cv44067.xml,certification; matched to list,,,,,,,,,2,pmp
cv44067.xml,certification; matched to list,,,,,,,,,3,itil v3
cv44485.xml,certification; matched to list,,,,,,,,,1,pmp
cv44485.xml,certification; matched to list,,,,,,,,,2,project management professional
cv44485.xml,certification; matched to list,,,,,,,,,3,foundation certificate in it service management
cv44485.xml,certification; matched to list,,,,,,,,,4,foundation certificate
cv44485.xml,certification; matched to list,,,,,,,,,5,certificate in it service management
cv44485.xml,certification; matched to list,,,,,,,,,6,certificate in it
cv44485.xml,certification,,,,,,,,,7,certificate number
cv39458.xml,certification; matched to list,,,,,,,,,1,itil v3
cv43468.xml,certification; matched to list,,,,,,,,,1,certified scrum master
cv43468.xml,certification,,,,,,,,,2,certified cobit foundations
cv45874.xml,certification; matched to list,,,,,,,,,1,pmp
cv43348.xml,certification; matched to list,,,,,,,,,1,pmp
cv43348.xml,certification; matched to list,,,,,,,,,2,project management professional
cv43348.xml,certification; matched to list,,,,,,,,,3,certified scrum master
cv43348.xml,certification; matched to list,,,,,,,,,4,scjp
cv43348.xml,certification; matched to list,,,,,,,,,5,oracle certified professional
cv43348.xml,certification; matched to list,,,,,,,,,6,oracle certified
cv43348.xml,certification,,,,,,,,,7,certified management 3.0
cv43348.xml,certification,,,,,,,,,8,certified scrum profissional
cv43348.xml,certification,,,,,,,,,9,certified scrum develop
cv43348.xml,certification,,,,,,,,,10,certified professional scrum master i
cv43583.xml,certification; found in certifications; matched to list,,,,,,,,,1,project management professional
cv43583.xml,certification; found in certifications; matched to list,,,,,,,,,2,pmp
cv43583.xml,certification; found in certifications,,,,,,,,,3,professional scrum master (psm i)
cv44429.xml,certification; matched to list,,,,,,,,,1,project management professional
cv44429.xml,certification; matched to list,,,,,,,,,2,certified scrummaster
cv44429.xml,certification; matched to list,,,,,,,,,3,sun certified java programmer
cv44429.xml,certification; matched to list,,,,,,,,,4,sun certified java
cv44429.xml,certification; matched to list,,,,,,,,,5,sun certified
cv44429.xml,certification; matched to list,,,,,,,,,6,certified java programmer
cv44429.xml,certification; matched to list,,,,,,,,,7,certified java
cv44429.xml,certification; matched to list,,,,,,,,,8,itil v3
cv44429.xml,certification; matched to list,,,,,,,,,9,pmp
cv44429.xml,certification,,2015,,,,,,,,certified professional for requirements engineering
cv44429.xml,certification,,,,,,,,,11,scrum alliance's certified  adaptworks
cv44250.xml,certification; matched to list,,,,,,,,,1,pmp
cv44250.xml,certification; matched to list,,,,,,,,,2,project management professional
cv43509.xml,certification; matched to list,,,,,,,,,1,itil foundation certificate in it service management
cv43509.xml,certification; matched to list,,,,,,,,,2,itil foundation certificate
cv43509.xml,certification; matched to list,,,,,,,,,3,foundation certificate in it service management
cv43509.xml,certification; matched to list,,,,,,,,,4,foundation certificate
cv43509.xml,certification; matched to list,,,,,,,,,5,certificate in it service management
cv43509.xml,certification; matched to list,,,,,,,,,6,certificate in it
cv44292.xml,certification; found in certifications; matched to list,,,,,,,,,1,scjp
cv44292.xml,certification; found in certifications; matched to list,,,,,,,,,2,sun certified java
cv44292.xml,certification; found in certifications; matched to list,,,,,,,,,3,sun certified
cv44292.xml,certification; found in certifications; matched to list,,,,,,,,,4,certified java
cv44292.xml,certification; found in certifications,,,,,,,,,5,certified professional for
cv44292.xml,certification; found in certifications,,,,,,,,,6,requirements engineering - fl ireb - international requirements engineering board
cv44292.xml,certification; found in certifications,,,,,,,,,7,programmer sun - sun microsystems  inc
cv44967.xml,certification; matched to list,,,,,,,,,1,ccsa
cv44967.xml,certification; matched to list,,,,,,,,,2,checkpoint certified security administrator
cv44967.xml,certification; matched to list,,,,,,,,,3,certified security administrator
cv44967.xml,certification; matched to list,,,,,,,,,4,pmp
cv44113.xml,certification; matched to list,,,,,,,,,1,certified specialist
cv44738.xml,certification; matched to list,,,,,,,,,1,pmp
cv41379.xml,certification; matched to list,,,,,,,,,1,pmp
cv19406.xml,certification; matched to list,,,,,,,,,1,ibm certified
cv45207.xml,certification; matched to list,,,,,,,,,1,itil v3
cv45207.xml,certification; matched to list,,,,,,,,,2,pmp
cv43743.xml,certification; found in certifications; matched to list,,,,,,,,,1,itil v3
cv43743.xml,certification; found in certifications,,2011,,,,,,,,itil foundation edicao      (antigo itil foundation v3)
cv43743.xml,certification; found in certifications,,,,,,,,,3,ferramentas  visual sourcesafe  subversion  team foundation server  sharepoint  visual studio team
cv43743.xml,certification; found in certifications,,,,,,,,,4,system  svnbridge  jboss  glassfish  websphere  apache  iis  mantis  hudson  winscp
cv43743.xml,certification; found in certifications,,,,,,,,,5,putty  ant  badboy  msbuild  realisms  oracle bpa 11g  primavera  risk manager  bizagi
cv43743.xml,certification; found in certifications,,,,,,,,,6,e joomla
cv43743.xml,certification; found in certifications,,,,,,,,,7,desenvolvimento  asp .net  c#  vb.net  asp  javascript  vbscript  json  jquery  linq  vba  wsh  php  sql
cv43743.xml,certification; found in certifications,,,,,,,,,8,server  oracle e mysql
cv43743.xml,certification; found in certifications,,,,,,,,,9,treinamentos  10175a microsoft sharepoint 2010  application development  introducao ao office 365
cv43743.xml,certification; found in certifications,,,,,,,,,10,entendendo o windows azure  html 5  auditor interno da norma abnt nbr
cv43743.xml,certification; found in certifications,,2008,,,,,,,,iso9001:      seguranca da informacao  auditor interno em sistema de gestao da seguranca
cv43743.xml,certification; found in certifications,,2005,,,,,,,,informacao iso27001:      introducao geral ao cmmi 1.2  execucao de projeto
cv43743.xml,certification; found in certifications,,,,,,,,,13,de ti com base no cobit 4.1  entre outros focados em ferramentas. manutencao de
cv43743.xml,certification; found in certifications,,,,,,,,,14,computadores senac; manutencao de notebooks  senac
cv43743.xml,certification; found in certifications,,,,,,,,,15,pessoal
cv43743.xml,certification; found in certifications,,,,,,,,,16,casado  sem filhos
cv43743.xml,certification; found in certifications,,,,,,,,,17,ingles intermediario
cv44124.xml,certification; matched to list,,,,,,,,,1,oracle certified
cv43985.xml,certification; matched to list,,,,,,,,,1,pmp
cv43526.xml,certification; matched to list,,,,,,,,,1,certified scrum master
cv45128.xml,certification; matched to list,,,,,,,,,1,toeic
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,1,mcp
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,2,microsoft certified professional
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,3,microsoft certified
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,4,microsoft certified desktop support technician
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,5,certified desktop support technician
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,6,microsoft certified technology specialist
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,7,certified technology specialist
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,8,certified technology
cv45812.xml,certification; found in certifications; matched to list,,,,,,,,,9,itil v3
cv45812.xml,certification; matched to list,,,,,,,,,10,mcsa
cv45812.xml,certification; matched to list,,,,,,,,,11,linux+
cv45812.xml,certification; found in certifications,,,,,,,,,12,mcts
cv45812.xml,certification; found in certifications,,,,,,,,,13,cobit foundation (control objectives for information and related technology)
cv35134.xml,certification; matched to list,,,,,,,,,1,pmp
cv43544.xml,certification; found in certifications,,,,,,,,,1,itil foundation - no 6183612.20734577
cv43544.xml,certification; found in certifications,,,,,,,,,2,psm i - professional scrum master i (scrum.org)
cv43544.xml,psm i - professional scrum master i (scrum.org),,,,,,,,,2,(scrum.org)
cv43544.xml,psm i - professional scrum master i (scrum.org),,,,,,,,,2,psm i - professional scrum master i
cv43544.xml,certification; found in certifications,,,,,,,,,5,pspo i - professional scrum product owner i (scrum.org)
cv43544.xml,pspo i - professional scrum product owner i (scrum.org),,,,,,,,,5,(scrum.org)
cv43544.xml,pspo i - professional scrum product owner i (scrum.org),,,,,,,,,5,pspo i - professional scrum product owner i
cv43544.xml,certification; found in certifications,,,,,,,,,8,asf - exin agile scrum foundation  - no 6183612.308976897
cv44306.xml,certification; matched to list,,,,,,,,,1,mcp
cv45000.xml,certification; matched to list,,,,,,,,,1,foundation certificate
cv44091.xml,certification; matched to list,,,,,,,,,1,certified scrummaster
cv44091.xml,certification; matched to list,,,,,,,,,2,pmp
cv44091.xml,certification,,,,,,,,,3,certified scrum product owner
cv43493.xml,certification; found in certifications,,,,,,,,,1,certificacao scrum e pmp (em andamento)
cv43493.xml,certification; found in certifications; matched to list,,,,,,,,,2,pmp
