id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv43893.xml,pós-graduação especialização em engenharia de software com soa - concluída em out/2011 - instituição: veris - ibta,,,,2011-10,notknown,,,,,2011-10,engenharia de software,,pós-graduação,true,deg-2,masters,masters,,,,ibta
cv43893.xml,graduação desenvolvimento de aplicações para internet - concluída em 12/2008 - instituição: faculdade impacta de tecnologia.,,,,2008-12,notknown,,,,,2008-12,desenvolvimento de aplicações para internet,,graduação,true,deg-3,bachelors,bachelors,,,,faculdade impacta de tecnologia
cv44082.xml,.  mba em gestão de projetos instituição: unieuro - centro universitário euro-americano início: ago/2009 - término: nov/2010,,,,2010-11,,,2009-08,,,2010-11,instituição,,mba,,deg-1,mba,mba,,,,unieuro - centro universitário euro-americano
cv44082.xml,.  pós-graduação em engenharia de software com ênfase em cmmi e mps.br instituição: uneb - união educacional de brasília início: ago/2006 - trancado (abr/2007),,,,2007-04,,,2006-08,,,2007-04,ênfase,,pós-graduação em engenharia de software,,deg-2,masters,masters,,,,uneb - união educacional de brasília
cv44082.xml,.  graduação em administração com habilitação em análise de sistemas instituição: iesb - instituição de educação superior de brasília início: jul/2001 - término: jul/2005,,,,2005-07,,,2001-07,,,2005-07,habilitação,educação,graduação em administração,,deg-3,bachelors,bachelors,,,,iesb - instituição de educação superior de brasília
cv53683.xml,• escolaridade ensino médio completo.  • curso técnico - informática pacote office / rotinas administrativas microlins educação e profissão  • graduação gestão de ti  faculdade nossa cidade / concluído.,,,,,,,,,,,microlins educação e profissão,gestão,ensino médio completo,true,deg-1,ensino médio completo,high school or equivalent,,,,faculdade nossa cidade
cv44200.xml,● mba em engenharia de software orientada a serviços (soa)  fiap  conclusão 04/2016,,,,2016-04,notknown,,,,,2016-04,serviços,,mba,,deg-1,mba,mba,,,,fiap
cv44200.xml,● graduação em análise e desenvolvimento de softwares. unicsul.,,,,,,,,,,,desenvolvimento de softwares,,graduação em análise e desenvolvimento de softwares,,deg-2,bachelors,bachelors,,,,unicsul
cv44200.xml,● graduação em ciência da computação. unicsul.,,,,,,,,,,,ciência da computação,,graduação em ciência da computação,,deg-3,bachelors,bachelors,,,,unicsul
cv44739.xml,ensino médio,,,,,,,,,,,,,ensino médio,,deg-1,ensino médio,high school or equivalent,,,,
cv47938.xml,pós-graduação em gestão de projetos - ênfase em pmbok - 2014 faculdade impacta tecnologia,,,2014,,notknown,,,,2014,,ênfase,,pós-graduação em gestão de projetos,,deg-1,masters,masters,,,,faculdade impacta tecnologia
cv47938.xml,bacharel em ciência da computação - 2006 universidade mackenzie - projeto de conclusão de curso: desenvolvimento de jogos em rede bluetooth utilizando j2me,,,2006,,notknown,,,,2006,,ciência da computação,,bacharel em ciência da computação,,deg-2,bachelors,bachelors,,,,universidade mackenzie
cv44334.xml,• mba em governança de ti - centro universitário unieuro   2009 ;,,,2009,,notknown,,,,2009,,governança de ti,,mba,,deg-1,mba,mba,,,,centro universitário unieuro
cv44334.xml,• bacharelado em análise de sistemas - upis faculdades integradas   1999.  principais conquistas • alcance de metas de faturamento  acima das medias estimadas para empresa indra  junto ao cliente caixa ;  • motivação de equipes para cumprimento de metas e projetos específicos do cliente caixa economica ;  • êxito na gestão do contrato de serviços da prestadora dataprev  ao cliente ministério do trabalho ;  • implantação de sistemas do cliente ministério do trabalho e emprego  em todo o brasil ;  • cumprimento de metas e demandas de projetos da secretaria de fiscalização do trabalho  cliente mte ;  • cumprimento de metas de atendimento e qualidade aos clientes  mte.,,,1999,,notknown,,,,1999,,gestão,ministério,bacharelado em análise de sistemas,,deg-2,bachelors,bachelors,,,,upis faculdades integradas
cv47533.xml,fiap - desenvolvimento e análise de sistemas - 2012 / 2013,,,2013,,,2012,,,2013,,,,,,deg-1,,,,,,fiap
cv47533.xml,fei - faculdade de engenharia industrial - engenharia elétrica - 2002 / 2010,,,2010,,,2002,,,2010,,engenharia elétrica,,,,deg-2,,,,,,fei - faculdade de engenharia industrial
cv41240.xml,mba em business intelligence concluído em 2014  universidade paulista - unip - são paulo - sp,,,2014,,notknown,,,,2014,,business intelligence,,mba,true,deg-2,mba,mba,br,são paulo,sp,universidade paulista - unip
cv41240.xml,faculdade de engenharia da computação concluído em 2012,,,2012,,notknown,,,,2012,,,,,true,deg-3,,,,,,faculdade de engenharia da computação
cv41240.xml,senai - santos-sp curso de técnico de informática com ênfase em redes locais duração 2 anos - concluído em 2002.,,,2002,,notknown,,,,2002,,curso de técnico,,,true,deg-4,,,br,santos,sp,senai
cv41240.xml,mba - fiap,,,,,,,,,,,,,mba,,deg-1,mba,mba,,,,fiap
cv51663.xml,graduada em psicologia pela faculdade iesb conclusão: dezembro de 2016 *curso concluído na condição de bolsista do prouni 100%,,,,2016-12,notknown,,,,,2016-12,psicologia pela faculdade iesb,,,true,deg-1,,,,,,iesb
cv44402.xml,escola: udf centro de ens. unificado do df ltda curso: sistemas de informacao ano/semestre: 02 semestre (conclusão: 06/2021) período de aula: noturno cidade: brasilia estado: df   informações adicionais:,,,,2021-06,notknown,,,,,,informações adicionais,,df,false,deg-1,doctorate,doctorate,,,,udf centro de ens. unificado do df ltda
cv48760.xml,faculdade ibta 2012 . curso superior de tecnologia em redes de computadores,,,2012,,notknown,,,,2012,,curso superior de tecnologia,,,,deg-1,,,,,,faculdade ibta
cv48760.xml,e.t.e professor aprígio gonzaga 2007 . ensino médio técnico em eletrônica,,,2007,,notknown,,,,2007,,,,ensino médio,,deg-2,ensino médio,high school or equivalent,,,,técnico em eletrônica
cv52822.xml,bacharel em sistema de informação concluído em 2011  udf - centro universitário do distrito federal,,,2011,,notknown,,,,2011,,sistema de informação,,bacharel em sistema de informação,true,deg-1,bachelors,bachelors,,,,udf - centro universitário do distrito federal
cv44174.xml,• pós-graduação em análise de sistemas (fundação  álvares penteado -fecap).,,,,,,,,,,,sistemas,,pós-graduação em análise de sistemas,,deg-1,masters,masters,,,,fundação  álvares penteado -fecap
cv44174.xml,• administração de empresas (fac. ciências econômicas s.paulo facesp).,,,,,,,,,,,administração de empresas,,,,deg-2,,,,,,fac. ciências econômicas s.paulo facesp
cv44174.xml,• engenharia (até o 3º ano) (faculdade engenharia são paulo - fesp).,,,,,,,,,,,engenharia,,,,deg-3,,,,,,faculdade engenharia são paulo - fesp
cv49794.xml,ensino técnico: técnico de informática com ênfase em programação - centro paula souza,,,,,,,,,,,técnico de informática,,ensino técnico,,deg-1,ensino técnico,high school or equivalent,,,,centro paula souza
cv49794.xml,- ensino superior: ciência da computação - universidade paulista   fam - analise e desenvolvimento de sistemas.  conhecimentos: linguagem de programação:  • java: jdbc  spring mvc/batch/boot  ejb  jpa  hibernate  jsf  jsp  tdd  junit.  • front-end: html  css  javascript  bootstrap  angular.  • servidores de aplicação: tomcat  wildfly  weblogic  jboss.  banco de dados: • bancos: sql server  firebird  mysql  oracle  postgrees.  • conhecimentos: select  insert  update  delete  create  alter  drop  coalesce  procedure  function.,,,,,,,,,,,ciência da computação,,ensino superior,,deg-2,ensino superior,some college,,,,universidade paulista
cv51624.xml,• ensino superior em psicologia concluído em 1º sem de 2018 instituição: centro universitário iesb,,,2018,,notknown,,,,,,psicologia,,ensino superior,false,deg-1,ensino superior,some college,,,,centro universitário iesb
cv51624.xml,• ensino superior em gestão de recursos humanos concluído em 2º sem de 2012 instituição: centro universitário iesb,,,2012,,notknown,,,,2012,,gestão de recursos humanos,,ensino superior,true,deg-2,ensino superior,some college,,,,centro universitário iesb
cv43064.xml,especialização em engenharia de software - iesb - atualmente cursando,,current,,,notknown,,,,,,engenharia de software,,,false,deg-1,,,,,,iesb
cv43064.xml,especialização em gerenciamento de projetos - uneb          superior - faculdade de tecnologia em processamento de dados – uniceub,,,,,,,,,,,,,,,deg-2,,,,,,uneb
cv55708.xml,tecnologia em análise e desenvolvimento de sistemas - instituto superior fátima (concluído).,,,,,,,,,,,tecnologia,,,true,deg-1,,,,,,instituto superior fátima
cv54993.xml,•  ensino superior completo - psicologia,,,,,,,,,,,psicologia,,ensino superior,true,deg-1,ensino superior,some college,,,,
cv51928.xml,virtual fundação bradesco - concluído - 03/2018  com carga horária de 20 horas.,,,,2018-03,notknown,,,,,2018-03,,,,true,deg-7,,,,,,virtual fundação bradesco
cv51928.xml,pacote office e digitação - concluído- centro de assistência social casa azul felipe augusto -concluído- 08/2015,,,,2015-08,notknown,,,,,2015-08,,,,true,deg-5,,,,,,centro de assistência social casa azul
cv51928.xml,curso de inglês intermediário - cursando - centro interescolar de línguas de brasília - cil 01,,,2001,,notknown,,,,,,,,,false,deg-2,,,,,,centro interescolar de línguas de brasília
cv51928.xml,cursando - segundo ano do ensino médio - centro de ensino médio elefante branco (cemeb)  cursos e treinamento,,,,,,,,,,,,,ensino médio,false,deg-1,ensino médio,some high school or equivalent,,,,centro de ensino médio elefante
cv51928.xml,curso  de  auxiliar  administrativo - centro  profissional  de  educação  a distância ceped - cursando- com carga horária de 50 horas.,,,,,,,,,,,,,,false,deg-3,,,,,,centro  profissional  de  educação  a distância ceped
cv51928.xml,curso de auxiliar veterinário - cursando- centro profissional de educação a distância ceped - cursando- com carga horária de 50 horas.,,,,,,,,,,,,,,false,deg-4,,,,,,centro profissional de educação a distância ceped
cv51928.xml,curso  de  atendimento  ao  público - centro  de  educação á distância escola,,,,,,,,,,,,,,,deg-6,,high school or equivalent,,,,centro  de  educação á distância escola
cv35152.xml,pós-graduação: gestão de projetos de engenharia de software universidade estácio de sá  - 2005,,,2005,,notknown,,,,2005,,gestão de projetos,,pós-graduação,,deg-2,masters,masters,,,,universidade estácio de sá
cv35152.xml,graduação: bacharelado em ciência da computação ucb  universidade católica de brasília- 2000,,,2000,,notknown,,,,2000,,,,graduação,,deg-1,bachelors,bachelors,,,,ucb  universidade católica de brasília
cv35152.xml,mestrado gestão de conhecimento e ti - ucb - trancado ucb  universidade católica de brasília,,,,,,,,,,,gestão de conhecimento e ti,,mestrado,,deg-3,mestrado,masters,,,,ucb  universidade católica de brasília
cv52634.xml,instituição: uniceub - centro universitário de brasília curso: psicologia semestre: 9° semestre período: noturno,,,,,,,,,,,psicologia,,,,deg-1,,,,,,uniceub - centro universitário de brasília
cv49131.xml,• mba: gerenciamento de projeto com enfase no pmi • fiap • 2018,,,2018,,notknown,,,,,,,,mba,false,deg-2,mba,mba,,,,fiap
cv49131.xml,• graduação: bacharelado em sistemas de informação • umc • 2014,,,2014,,notknown,,,,2014,,,,graduação,,deg-1,bachelors,bachelors,,,,umc
cv54561.xml,july 2012 - atual bacharel em ciências da indra company   brasília - df computação na ufsc - período:,,current,,,,,2012-07,,,,,,bacharel,false,deg-1,bachelors,bachelors,br,brasília,df,ufsc
cv54561.xml,bacharel em filosofia na ufsc - pelo suporte e apoio a equipe de período: 1998 a 2000 - parcial (2 desenvolvimento de diversos,,,2000,,,1998,,,2000,,filosofia,,bacharel em filosofia,,deg-2,bachelors,bachelors,,,,ufsc
cv54561.xml,anos) sistemas no setor de cartão de bacharel em física na ufsc - crédito da caixa econômica federal. período: 1989 a 1990 - parcial (1½ atribuições: projeto de arquitetura de anos) sistemas  monitorar e guiar equipe de desenvolvimento da baixa,,,1990,,,1989,,,1990,,projeto de arquitetura,,bacharel em física,,deg-3,bachelors,bachelors,,,,ufsc
cv48549.xml,bacharel em sistemas de informação (formado em 2005) unifeo (centro universitário fieo),,,2005,,notknown,,,,2005,,formado,,bacharel em sistemas de informação,,deg-1,bachelors,bachelors,,,,centro universitário fieo
cv48549.xml,tecnólogo em processamento de dados (formado em 2000) fito (fundação instituto tecnológico de osasco),,,2000,,notknown,,,,2000,,,,,,deg-2,,,,,,fundação instituto tecnológico de osasco
cv44526.xml,•  técnico em informática  escola técnica de brasília - 03/2013 a 12/2015.,,,,2015-12,,,2013-03,,,2015-12,,,,,deg-2,,high school or equivalent,,,,escola técnica de brasília
cv44526.xml,•  graduação em analise e desenvolvimento de sistemas  centro universitário do distrito federal 2º semestre (cursando),,,,,,,,,,,analise e desenvolvimento de sistemas,,graduação em analise e desenvolvimento de sistemas,false,deg-1,bachelors,bachelors,,,,centro universitário do distrito federal
cv48400.xml,pós-graduação - especialização tecnologias para aplicações web  faculdade anhanguera. (janeiro de 2019) - cursando,,,,2019-01,notknown,,,,,,tecnologias para aplicações web,,pós-graduação,false,deg-1,masters,masters,,,,faculdade anhanguera
cv48400.xml,- graduação sistemas de informação  faculdade projeção. (dezembro de 2017) - concluído,,,,2017-12,notknown,,,,,2017-12,sistemas de informação,,graduação,true,deg-2,bachelors,bachelors,,,,faculdade projeção
cv42896.xml,pós-graduada em psicologia organizacional instituição: w pós concluído em out/2015  nível superior completo: gestão de recursos humanos,,,,2015-10,notknown,,,,,2015-10,pós-graduada,,,true,deg-1,,,,,,w pós
cv42896.xml,instituição: centro universitário unieuro. concluído em dez/2010.,,,,2010-12,notknown,,,,,2010-12,,,,true,deg-2,,,,,,centro universitário unieuro
cv44287.xml,• ensino superior (cursando 3º - semestre) - ciência da computação  • universidade paulista - unip - df,,,,,,,,,,,ciência da computação,,ensino superior,false,deg-1,ensino superior,some college,,,,universidade paulista - unip
cv55591.xml,bacharel em engenharia da computação - trancada uninorte - universidade do norte - conclusão prevista 2019/2,,,,2019-02,notknown,,,,,,trancada,,bacharel em engenharia da computação,false,deg-1,bachelors,bachelors,,,,uninorte - universidade do norte
cv55591.xml,ensino médio/técnico em desenvolvimento de sistemas         fundação nokia de ensino - 2002 a 2004,,,2004,,,2002,,,2004,,técnico,,ensino médio,,deg-2,ensino médio,high school or equivalent,,,,fundação nokia de ensino
cv44533.xml,curso: ciência da computação faculdade: universidade católica de brasília,,,,,,,,,,,ciência da computação,,,,deg-1,,,,,,universidade católica de brasília
cv44738.xml,pós graduado em docência do ensino superior - concluído em 2007,,,2007,,notknown,,,,2007,,,,ensino superior,true,deg-2,ensino superior,some college,,,,
cv44738.xml,administração de empresas com ênfase em análise de sistemas 1985 - fasp.,,,1985,,notknown,,,,1985,,administração de empresas,,,,deg-1,,,,,,fasp
cv44738.xml,certificado pmp pelo pmi - project management institute desde 2003,,,,,,,,,,,,,pmp,,deg-3,pmp,certification,,,,project management institute
cv44738.xml,certificado pelo sei (software engeneering institute - carnegie mellow) em cmmi,,,,,,,,,,,,,,,deg-4,,,,,,software engeneering institute
cv45128.xml,ufscar  ​sorocaba(​brasil​)                                                                janeiro 2017      aluno especial - pós-graduação em ciência da computação                                          --  aluno especial na ufscar (campus sorocaba) cursando atualmente a disciplina de novas tecnologias de banco de dados. disciplinas cursadas em semestres passados incluem estrutura de dados e algoritmos de agrupamento (data mining com foco em clustering),,,,2017-01,notknown,,,,,,ciência da computação,mining,pós-graduação em ciência da computação,false,deg-1,masters,masters,br,sorocaba,,ufscar
cv45128.xml,missouri university of science and technology  ​rolla (usa)                      dezembro 2013      técnologo em análise e desenvolvimento de sistemas  estudante de intercâmbio por dois semestres  reconhecido como aluno de excelência (dean’s list) ambos os semestres.                                           certificados toeic - ets - ​pontuação: 985/990                                                     maio 2017,,,2017,,,,2013-12,,2017,,,,,,deg-3,,,,,,missouri university of science and technology
cv45128.xml,fatec  ​carapicuíba (​brasil​)                                                     janeiro 2011         técnologo em análise e desenvolvimento de sistemas                           junho 2015   bolsista do programa ciência sem fronteiras devido a excelente performance acadêmica.,,,,2015-06,,,2011-01,,,2015-06,,,,,deg-2,,,br,carapicuíba,,fatec
cv46018.xml,instituição: anhembi morumbi curso: ciência da computação conclusão: 2015  treinamentos sql server 2008 - impacta c# - impacta entity framework - microsoft crm dynamics - microsoft sharepoint - microsoft scrum - itgroup  certificados 70-483 - programming in c#  sql server 2008 - impacta certificações.,,,2015,,notknown,,,,2015,,ciência da computação,,,,deg-1,,,,,,anhembi morumbi
cv50476.xml,centro universitário de brasília - bacharel em ciência da computação - 2009   ~ 2014  língua estrangeira,,,2014,,,2009,,,2014,,ciência da computação,,bacharel em ciência da computação,,deg-1,bachelors,bachelors,,,,centro universitário de brasília
cv44478.xml,• bacharelado em sistemas de informação  universidade católica de brasília  cursando 5º semestre no turno da noite,,,,,,,,,,,sistemas de informação,,bacharelado em sistemas de informação,false,deg-1,bachelors,bachelors,,,,universidade católica de brasília
cv51946.xml,evo systems gerência de projetos  comunicação pessoal e liderança 01/2013 - 03/2013  universidade de mogi das cruzes - umc bacharelado em sistema de informação,,,,2013-03,,,2013-01,,,2013-03,gerência de projetos,,bacharelado em sistema de informação,,deg-1,bachelors,bachelors,,,,universidade de mogi das cruzes - umc
cv51946.xml,06/2005 - 06/2009  universidade de mogi das cruzes - umc gestão de internet e redes de computadores,,,,2009-06,,,2005-06,,,2009-06,gestão de internet e redes,,,,deg-2,,,,,,universidade de mogi das cruzes - umc
cv51946.xml,2003 – 2004 (não concluído)  senac - extensão programação em java  oracle 10g 01/2006 - 12/2006  euro data cursos de informática web design mx,,,2004,,,2003,,,,,web design mx,,,false,deg-3,,,,,,senac
cv48197.xml,faculdade universidade dos llanos (colombia).  ano de graduação 2011 titulação engenheiro de sistemas.,,,2011,,notknown,,,,2011,,titulação engenheiro de sistemas,,graduação,,deg-1,bachelors,bachelors,,,,faculdade universidade dos llanos
cv51583.xml,tecnologia em processamento de dados  fecap 1989.,,,1989,,notknown,,,,1989,,tecnologia,,,,deg-1,,,,,,fecap
cv55005.xml,bacharel em administração de empresas com ênfase em análise de sistemas unip - universidade paulista.,,,,,,,,,,,ênfase,,bacharel em administração de empresas,,deg-1,bachelors,bachelors,,,,unip - universidade paulista
cv55005.xml,mba - gestão de negócios - fundação getúlio vargas,,,,,,,,,,,gestão de negócios,,mba,,deg-2,mba,mba,,,,fundação getúlio vargas
cv55005.xml,pós graduação - qualidade e produtividade- fundação vanzolini,,,,,,,,,,,qualidade e produtividade,,pós graduação,,deg-3,bachelors,bachelors,,,,fundação vanzolini
cv51869.xml,centro universitário - iesb conclusão: 2º semestre de 2015,,,2015,,notknown,,,,2015,,,,,,deg-2,,,,,,centro universitário - iesb
cv51869.xml,• especialização em avaliação psicológica instituto nacional de cursos - incursos situação: cursando (ead)    • graduação em psicologia,,,,,,,,,,,psicologia,,graduação em psicologia,false,deg-1,bachelors,bachelors,,,,instituto nacional
cv49382.xml,• especialização em engenharia de software  universidade são judas tadeu  são paulo  2009.,,,2009,,notknown,,,,2009,,engenharia de software,,,,deg-1,,,br,são paulo,,universidade são judas tadeu
cv49382.xml,• especialização em projeto de redes de computadores  faculdades associadas de são paulo  2002.,,,2002,,notknown,,,,2002,,,,,,deg-2,,,br,são paulo,,faculdades associadas de são paulo
cv49382.xml,• graduação em tecnologia em processamento de dados  universidade cruzeiro do sul  são paulo  2000.,,,2000,,notknown,,,,2000,,tecnologia,,graduação em tecnologia em processamento de dados,,deg-3,bachelors,bachelors,br,são paulo,,universidade cruzeiro do sul
cv46062.xml,•  cursando o oitavo período de ciência da computação pelo centro universitário de brasília - uniceub - previsão de conclusão em julho/2018.,,,,2018-07,notknown,,,,,,ciência da computação,,,false,deg-1,,,,,,centro universitário de brasília - uniceub
cv21330.xml,universidade de brasília gestão inovadora de processos  gestão de processos de negócio  com foco em inovação e melhoria.  2013 - 2013,,,2013,,,2013,,,2013,,gestão inovadora de processos,,,,deg-1,,,,,,universidade de brasília
cv21330.xml,universa / universidade católica de brasília   master of business administration (mba)  engenharia e desenvolvimento de software  2011 - 2012 universidade católica de brasília,,,2012,,,2011,,,2012,,engenharia e desenvolvimento de software,,mba,,deg-2,mba,mba,,,,universa / universidade católica de brasília
cv21330.xml,master of technology (m.tech.)  análise e desenvolvimento de sistemas  2008 - 2011 adaptworks,,,2011,,,2008,,,2011,,(m.tech.)  análise e desenvolvimento de sistemas,,master of technology,,deg-3,masters,masters,,,,
cv51210.xml,ensino médio   2008   colégio módulo  • técnico em processamento de dados,,,2008,,notknown,,,,2008,,,,ensino médio,,deg-1,ensino médio,high school or equivalent,,,,colégio módulo
cv51210.xml,ensino superior   unip • sistemas da informação,,,,,,,,,,,,,ensino superior,,deg-2,ensino superior,some college,,,,unip
cv54016.xml,* pós-graduação em marketing - espm - 1997,,,1997,,notknown,,,,1997,,marketing,,pós-graduação em marketing,,deg-1,masters,masters,,,,espm
cv54016.xml,* administração de empresas com ênfase em análise de sistemas - fasp - 1991 * inglês fluente * espanhol e italiano intermediário,,,1991,,notknown,,,,1991,,administração de empresas,,,,deg-2,,,,,,fasp
cv45606.xml,tecnóloga em análise e desenvolvimento de sistemas - faculdade projeção. concluída em 2014,,,2014,,notknown,,,,2014,,,,,true,deg-1,,,,,,faculdade projeção
cv51691.xml,universidade cruzeiro do sul psicologia,,,,,,,,,,,psicologia,,,,deg-1,,,,,,universidade cruzeiro do sul
cv49203.xml,esab - 2012 - concluido  • mba profissional em   gestão de pessoas,,,2012,,notknown,,,,2012,,profissional,,mba,,deg-3,mba,mba,,,,
cv49203.xml,esab - 2009 - concluido  • mba profissional em  administração de redes de computadores,,,2009,,notknown,,,,2009,,administração de redes,,mba,,deg-2,mba,mba,,,,
cv49203.xml,• superior em tecnologia da informação unisul - 2007 - concluido  • •••  profissional em engenharia de sistemas,,,2007,,notknown,,,,2007,,tecnologia da informação,,,,deg-1,,,,,,unisul
cv52054.xml,• ensino médio( cursando matutino),,,,,,,,,,,,,ensino médio,false,deg-1,ensino médio,some high school or equivalent,,,,
cv51687.xml,ibmec gestão de negócios  gestão de negócios  2015 - 2016,,,2016,,,2015,,,2016,,gestão de negócios,,,,deg-2,,,,,,ibmec
cv51687.xml,universidade paulista propaganda e marketing  1999 - 2002 activities and societies: futebol  cinema,,,2002,,,1999,,,2002,,propaganda e marketing,,,,deg-1,,,,,,universidade paulista
cv45108.xml,/ cursos de aperfeiçoamento   • cursando análise e desenvolvimento de sistemas - udf ;  • word  excel  powerpoint  paint  internet explorer  outlook  linux  linux servidor  lógica de programação  programação em c  java  web designer  windows ;  • inglês intermediário ;,,,,,,,,,,,,,,false,deg-1,,,,,,udf
cv45108.xml,• auxiliar de escritório - senac ;,,,,,,,,,,,,,,,deg-2,,,,,,senac
cv38840.xml,análise desenvolvimento de sistemas - faculdade fael - término 12/2017.,,,,2017-12,notknown,,,,,2017-12,,,,,deg-1,,,,,,faculdade fael - término
cv43336.xml,bacharelado em ciência da computação 2004 uniceub centro universitário de brasília,,,2004,,notknown,,,,2004,,ciência da computação,,bacharelado em ciência da computação,,deg-2,bachelors,bachelors,,,,uniceub centro universitário de brasília
cv43336.xml,mba em liderança  inovação e gestão 3.0 em andamento pontifícia universidade católica do rio grande do sul,,,,,,,,,,,liderança,gestão,mba,,deg-1,mba,mba,,,,pontifícia universidade católica do rio grande do sul
cv52476.xml,•  mba em engenharia de software com ênfase em projetos agosto de 2007 a agosto de 2008 pela união pioneira de integração social (upis).,,,,2008-08,,,2007-08,,,2008-08,ênfase,,mba,,deg-1,mba,mba,,,,união pioneira de integração social
cv52476.xml,•  graduação em tecnologia de processamento de dados finalizado em agosto de 2001 pela universidade católica de brasília (ucb).  certificação,,,,2001-08,notknown,,,,,2001-08,tecnologia de processamento,,graduação em tecnologia de processamento de dados,,deg-2,bachelors,bachelors,,,,universidade católica de brasília (ucb)
cv54968.xml,escolaridade formação superior (cursando) graduação psicologia  iesb. (dezembro de 2020) - cursando,,,,2020-12,notknown,,,,,,psicologia,,graduação,false,deg-1,bachelors,bachelors,,,,iesb
cv55767.xml,mba em teste de software instituição: centro universitário unieuro,,,,,,,,,,,software,,mba,,deg-1,mba,mba,,,,centro universitário unieuro
cv55767.xml,pós-graduação: gestão em segurança da informação instituição: unicesp  certificação:  •  scrum master accredited - 2016  •  gestão de processos - business process management (bpm)   •  itil® foundation certificate in it service managemen  empresa: global web ti - caixa econômica cargo: analista de negócios período: atual atividades desenvolvidas: levantamento e análise do fluxo do processo de negócio dos sistemas da caixa econômica  levantamento  especificação e validação de requisitos dos projetos de desenvolvimento e melhoria solicitados pelos órgãos ; prototipação de funcionalidades ; testes funcionais ; definição de metodologia e fluxo de trabalho do núcleo de análise e desenvolvimento ; mapeamento de processos internos utilizando notação bpmn ; ferramentas utilizadas jira  kambam  mantis  git e clear case.  empresa: n2o ti cargo: analista de negócios,,,,,,,,,,,gestão,business,pós-graduação,,deg-2,masters,masters,,,,unicesp
cv51610.xml,graduando gestão de recursos humanos universidade paulista de brasília - unip noturno - 12/2018,,,,2018-12,notknown,,,,,,graduando gestão de recursos humanos,,,false,deg-1,,,,,,universidade paulista de brasília - unip
cv47640.xml,curso superior completo (ciências da computação) uninove mba - gestão de tecnologia da informação e internet incompleto uninove,,,,,,,,,,,gestão de tecnologia da informação e internet,,mba,true,deg-1,mba,mba,,,,uninove
cv44318.xml,escola: ucb - universidade católica de brasília  • curso: análise e desenvolvimento de sistemas (cursando 1º semestre)  • ano/semestre: início 01/2018,,,,2018-01,notknown,,,,,,,,,false,deg-1,,,,,,ucb - universidade católica de brasília
cv44318.xml,escola: etb - escola técnica de brasília • curso: técnico em informática (cursando 3º semestre)  • ano/semestre: início 01/2016,,,,2016-01,notknown,,,,,,,,,false,deg-2,,some high school or equivalent,,,,escola técnica de brasília
cv52038.xml,graduada em psicologia centro universitário estácio de sá de santa catarina junho de 2012 - junho de 2017  cursando pós graduação em gestão estratégica de pessoas centro universitário estácio de sá,,,,2017-06,,,2012-06,,,,universitário estácio de sá,gestão,pós graduação em gestão estratégica de pessoas,false,deg-1,bachelors,bachelors,,,,centro universitário estácio de sá de santa catarina
cv51577.xml,unip - universidade paulista pós graduada em adm. marketing  comunicação economica  2002 - 2002,,,2002,,,2002,,,2002,,pós graduada,,,,deg-1,,,,,,unip - universidade paulista
cv51577.xml,unib universidade ibirapuera comunicação social  economia  1995 - 2000,,,2000,,,1995,,,2000,,social,,,,deg-2,,,,,,unib universidade ibirapuera
cv55417.xml,* pós-graduação em engenharia de software - impacta tecnologia - (concluído) * superior em analise e desenvolvimento de sistemas - faculdade unifieo - 2011 (concluído),,,2011,,notknown,,,,2011,,impacta tecnologia,,pós-graduação em engenharia de software,true,deg-1,masters,masters,,,,faculdade unifieo
cv55417.xml,* ensino médio - objetivo - 2009(concluído)   artigos * validações no mvc 4 com data annotations  artigo publicado na revista .net magazine  abordando o tema de data annotations (http://www.devmedia.com.br/validacoes-no-mvc-4-com-data-annotations/29433)  cursos concluídos impacta,,,2009,,notknown,,,,2009,,,,ensino médio,true,deg-2,ensino médio,high school or equivalent,,,,
cv44224.xml,.   centro universitário unifieo graduação ciência da computação - superior completo - 2006,,,2006,,notknown,,,,2006,,ciência da computação,,graduação,true,deg-2,bachelors,bachelors,,,,centro universitário unifieo
cv44224.xml,.   fia - pós-graduação - gestão de negócios e projetos - cursando,,,,,,,,,,,gestão de negócios e projetos,,pós-graduação,false,deg-1,masters,masters,,,,fia
